timestamp,price_eur_mwh,volume_mwh
2025-08-10 01:51:49,32.63,719.96
2025-08-10 02:51:49,29.63,385.67
2025-08-10 03:51:49,35.49,653.49
2025-08-10 04:51:49,34.8,412.26
2025-08-10 05:51:49,32.1,658.34
2025-08-10 06:51:49,35.53,474.01
2025-08-10 07:51:49,52.89,867.83
2025-08-10 08:51:49,51.04,939.22
2025-08-10 09:51:49,53.15,523.43
2025-08-10 10:51:49,53.49,289.36
2025-08-10 11:51:49,56.77,832.85
2025-08-10 12:51:49,56.13,149.67
2025-08-10 13:51:49,49.81,972.07
2025-08-10 14:51:49,61.28,169.5
2025-08-10 15:51:49,57.06,932.57
2025-08-10 16:51:49,59.43,530.5
2025-08-10 17:51:49,57.5,396.43
2025-08-10 18:51:49,49.01,315.15
2025-08-10 19:51:49,55.79,291.34
2025-08-10 20:51:49,49.33,712.03
2025-08-10 21:51:49,45.37,302.3
2025-08-10 22:51:49,36.27,302.88
2025-08-10 23:51:49,40.68,803.07
2025-08-11 00:51:49,43.12,452.3
2025-08-11 01:51:49,39.49,577.65
2025-08-11 02:51:49,45.39,171.4
2025-08-11 03:51:49,42.79,382.8
2025-08-11 04:51:49,47.5,215.13
2025-08-11 05:51:49,40.93,315.32
2025-08-11 06:51:49,36.18,778.31
2025-08-11 07:51:49,52.31,933.93
2025-08-11 08:51:49,54.22,940.21
2025-08-11 09:51:49,68.2,109.93
2025-08-11 10:51:49,52.56,938.74
2025-08-11 11:51:49,60.46,359.25
2025-08-11 12:51:49,65.77,885.21
2025-08-11 13:51:49,60.89,853.76
2025-08-11 14:51:49,52.85,546.3
2025-08-11 15:51:49,57.82,515.6
2025-08-11 16:51:49,59.13,600.17
2025-08-11 17:51:49,66.19,474.06
2025-08-11 18:51:49,54.67,696.66
2025-08-11 19:51:49,57.87,189.94
2025-08-11 20:51:49,59.73,353.78
2025-08-11 21:51:49,56.61,717.0
2025-08-11 22:51:49,37.75,837.76
2025-08-11 23:51:49,38.74,294.62
2025-08-12 00:51:49,38.3,518.15
2025-08-12 01:51:49,35.12,568.39
2025-08-12 02:51:49,36.62,166.07
2025-08-12 03:51:49,42.34,259.63
2025-08-12 04:51:49,44.62,631.79
2025-08-12 05:51:49,42.48,776.01
2025-08-12 06:51:49,33.2,190.12
2025-08-12 07:51:49,49.28,886.52
2025-08-12 08:51:49,59.09,751.62
