timestamp,price_eur_mwh,volume_mwh
2025-08-10 01:53:25,33.16,235.42
2025-08-10 02:53:25,33.07,726.59
2025-08-10 03:53:25,37.62,619.58
2025-08-10 04:53:25,35.84,823.37
2025-08-10 05:53:25,34.36,874.79
2025-08-10 06:53:25,40.35,313.04
2025-08-10 07:53:25,47.39,458.55
2025-08-10 08:53:25,59.85,428.63
2025-08-10 09:53:25,53.44,653.13
2025-08-10 10:53:25,55.08,418.89
2025-08-10 11:53:25,49.27,507.13
2025-08-10 12:53:25,56.32,450.01
2025-08-10 13:53:25,49.46,965.3
2025-08-10 14:53:25,52.11,739.12
2025-08-10 15:53:25,52.61,570.6
2025-08-10 16:53:25,48.02,734.93
2025-08-10 17:53:25,48.8,946.01
2025-08-10 18:53:25,54.68,350.6
2025-08-10 19:53:25,48.3,703.95
2025-08-10 20:53:25,47.57,650.24
2025-08-10 21:53:25,46.79,997.71
2025-08-10 22:53:25,27.1,140.56
2025-08-10 23:53:25,35.4,584.69
2025-08-11 00:53:25,47.84,795.55
2025-08-11 01:53:25,39.85,628.09
2025-08-11 02:53:25,34.0,108.15
2025-08-11 03:53:25,40.75,396.61
2025-08-11 04:53:25,42.98,260.24
2025-08-11 05:53:25,36.23,281.48
2025-08-11 06:53:25,38.1,808.51
2025-08-11 07:53:25,50.32,517.86
2025-08-11 08:53:25,58.9,217.8
2025-08-11 09:53:25,55.12,274.61
2025-08-11 10:53:25,65.83,210.13
2025-08-11 11:53:25,62.08,890.19
2025-08-11 12:53:25,57.21,903.0
2025-08-11 13:53:25,58.45,791.96
2025-08-11 14:53:25,58.67,678.06
2025-08-11 15:53:25,62.46,148.69
2025-08-11 16:53:25,65.51,517.87
2025-08-11 17:53:25,58.14,169.79
2025-08-11 18:53:25,64.72,366.58
2025-08-11 19:53:25,56.73,129.14
2025-08-11 20:53:25,41.56,729.39
2025-08-11 21:53:25,45.65,455.7
2025-08-11 22:53:25,35.03,650.79
2025-08-11 23:53:25,43.95,715.38
2025-08-12 00:53:25,45.53,201.41
2025-08-12 01:53:25,41.35,748.8
2025-08-12 02:53:25,37.07,900.98
2025-08-12 03:53:25,37.99,937.61
2025-08-12 04:53:25,37.38,909.06
2025-08-12 05:53:25,36.85,767.08
2025-08-12 06:53:25,38.31,285.43
2025-08-12 07:53:25,51.33,246.12
2025-08-12 08:53:25,59.42,441.79
